Prefix,Exact,DXCC,CQZ,ITUZ,Cont,Lat,Lon,ValidFrom,ValidTo
MQ6PAM,1,294,14,0,,,,2012-05-04T00:00:00+00:00,2012-06-10T23:59:59+00:00
MQ6PLC,1,294,14,0,,,,2012-05-04T00:00:00+00:00,2012-06-10T23:59:59+00:00
MQ6SEF,1,294,14,0,,,,2012-05-04T00:00:00+00:00,2012-06-10T23:59:59+00:00
MQ6TBD,1,294,14,0,,,,2012-05-04T00:00:00+00:00,2012-06-10T23:59:59+00:00
MQ6TBP,1,294,14,0,,,,2012-05-04T00:00:00+00:00,2012-06-10T23:59:59+00:00
GQ4BLE,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ4LZP,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ4WXM/P,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GB2PRC,1,294,14,0,,,,2012-06-06T00:00:00+00:00,2012-06-06T23:59:59+00:00
MQ6BWA/P,1,294,14,0,,,,2012-05-21T00:00:00+00:00,2012-05-22T23:59:59+00:00
2Q0XYL/P,1,294,14,0,,,,2012-05-21T00:00:00+00:00,2012-05-24T23:59:59+00:00
GQ6IMS,1,294,14,0,,,,2012-05-04T00:00:00+00:00,2012-06-10T23:59:59+00:00
MQ3DAO,1,294,14,0,,,,2012-05-04T00:00:00+00:00,2012-06-10T23:59:59+00:00
MO3DAO,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MQ3USK,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
MQ5VZW,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ0PUP,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ3IRK,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
MQ3EPA,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
MQ1EYO/P,1,294,14,0,,,,2012-06-02T00:00:00+00:00,2012-06-02T23:59:59+00:00
GQ1FOA/P,1,294,14,0,,,,2012-05-20T00:00:00+00:00,2012-05-24T23:59:59+00:00
GQ8IQC,1,294,14,0,,,,2012-05-04T00:00:00+00:00,2012-06-10T23:59:59+00:00
GO8IQC,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MQ0IBZ,1,294,14,0,,,,2012-05-04T00:00:00+00:00,2012-06-10T23:59:59+00:00
MQ0XMC/P,1,294,14,0,,,,2012-06-02T00:00:00+00:00,2012-06-05T23:59:59+00:00
GB3LFI,1,294,14,0,,,,1969-05-11T00:00:00+00:00,1969-05-11T23:59:59+00:00
GB2HRH,1,294,14,0,,,,1969-06-28T00:00:00+00:00,1969-07-06T23:59:59+00:00
GO3UOF,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0WDS,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO1JFV,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO6IMS,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0COE,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO1PKM,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0KLW,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO1IOT,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0JBJ,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0RMR,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO0MNP,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO0MNP/P,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO1DPL,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO6GWR,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0IML,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0OWW,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO4SUE,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO4SUE/P,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO4TNZ,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0YYY/P,1,294,14,0,,,,2012-08-03T00:00:00+00:00,2012-08-03T23:59:59+00:00
MO6GWR/P,1,294,14,0,,,,2012-07-23T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO0VML,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2Q0YYY/P,1,294,14,0,,,,2012-05-16T00:00:00+00:00,2012-05-18T23:59:59+00:00
2O0UAA,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0TRR,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0RWF,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0OJA,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0IDT,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0DVP,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0DAA,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0CVE,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0CJI,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0CDY,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0ZJA,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0CGM,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
2O0DUL,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO0DIV,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO0EZQ,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO0JEQ,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO0NPL,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO0PNI,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO0PUP,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO0VKW,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO0VSW,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO1MVL,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO3PLB,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO3XJQ,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO4CQZ,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO4DTQ,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO4GTI,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO4JKR,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO4JUN,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO4JUW,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO4MVA,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO4NOO,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO4OKT,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO6NKG,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO6UKO,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO7DWR,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO7SBO,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO7VQD,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO8BQK,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO8JOY,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO8OKR,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0AQZ,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0ATI,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0CVT,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0EQL,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0EZQ,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0GXE,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0HCX,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0IBZ,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0LDJ,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0LLK,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0LUK,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0LZZ,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0MAU,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0MUM,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0MWZ,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0SGD,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0SGR,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0TBB,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0TMI,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0TTU,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0UPH,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO0VVO,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO1CFA,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO1CFN,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO3DQB,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO3GKI,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO3OJA,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO3PUU,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO3RNI,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO3UEZ,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO3WPH,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO3YVO,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO3ZCO,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO6DVP,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO6GWK,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO6MAU,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO6PAM,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO6PLC,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO6PUT,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO6SEF,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO6TBD,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO6TBP,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
MO6WLB,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO0EZY,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO4WXM,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GO7VJK,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GB4PAT,1,294,14,0,,,,2012-09-08T00:00:00+00:00,
GB60ER,1,294,14,0,,,,2012-06-30T00:00:00+00:00,2012-06-30T23:59:59+00:00
GB2MGY,1,294,14,0,,,,2012-04-01T00:00:00+00:00,2012-04-30T23:59:59+00:00
GO3UOF/M,1,294,14,0,,,,2012-07-20T00:00:00+00:00,2012-09-09T23:59:59+00:00
GE3MOP,1,294,14,0,,,,1977-06-03T00:00:00+00:00,1977-06-12T23:59:59+00:00
GE3SLA,1,294,14,0,,,,1977-06-03T00:00:00+00:00,1977-06-12T23:59:59+00:00
2O0YYY/P,1,294,14,0,,,,2012-08-31T00:00:00+00:00,2012-08-31T23:59:59+00:00
GE4ANK,1,294,14,0,,,,1977-06-03T00:00:00+00:00,1977-06-12T23:59:59+00:00
GE4BLE,1,294,14,0,,,,1977-06-03T00:00:00+00:00,1977-06-12T23:59:59+00:00
GE4ESL,1,294,14,0,,,,1977-06-03T00:00:00+00:00,1977-06-12T23:59:59+00:00
GE4FCG,1,294,14,0,,,,1977-06-03T00:00:00+00:00,1977-06-12T23:59:59+00:00
GE6AQ,1,294,14,0,,,,1977-06-03T00:00:00+00:00,1977-06-12T23:59:59+00:00
GE4FCG/P,1,294,14,0,,,,1977-06-03T00:00:00+00:00,1977-06-12T23:59:59+00:00
GB4ON,1,294,14,0,,,,2005-07-03T00:00:00+00:00,2005-07-28T23:59:59+00:00
GB6AR,1,294,14,0,,,,1986-10-25T00:00:00+00:00,1986-10-26T23:59:59+00:00
GB6AR,1,294,14,0,,,,1995-10-28T00:00:00+00:00,1995-10-29T23:59:59+00:00
GB2IMD,1,294,14,0,,,,2004-04-24T00:00:00+00:00,
GB75RHS,1,294,14,0,,,,1988-09-04T00:00:00+00:00,1988-09-04T23:59:59+00:00
GB75GR,1,294,14,0,,,,1988-08-28T00:00:00+00:00,1988-08-28T23:59:59+00:00
GB75MHE,1,294,14,0,,,,1988-10-01T00:00:00+00:00,1988-10-02T23:59:59+00:00
GB75CC,1,294,14,0,,,,1988-07-10T00:00:00+00:00,1988-07-10T23:59:59+00:00
GB75FI,1,294,14,0,,,,1988-08-28T00:00:00+00:00,1988-08-29T23:59:59+00:00
GB75PRS,1,294,14,0,,,,1988-05-21T00:00:00+00:00,1988-07-03T23:59:59+00:00
GB75PC,1,294,14,0,,,,1988-08-01T00:00:00+00:00,1988-08-31T23:59:59+00:00
GQ4WXM,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ3XJA,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ4IIL,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
MQ5EPA,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ0VSW,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ0SLM,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ0RYT,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ0MNO,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ0JRF,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ0JEQ,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ3SB,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ3VEN,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ4VNS,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ4VZJ,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GQ7UNJ,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
MQ0CDO,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
MQ0CNA,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
MQ0CVT,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
MQ0DHF,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
MQ3JAT,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
MQ3NDB,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
MQ5AND,1,294,14,0,,,,2002-05-31T00:00:00+00:00,2002-06-30T23:59:59+00:00
GB0BVL,1,294,14,0,,,,2013-03-01T00:00:00+00:00,2013-03-08T23:59:59+00:00
GB100TMD,1,294,14,0,,,,2013-04-20T00:00:00+00:00,2013-04-20T23:59:59+00:00
GB1PD,1,294,14,0,,,,2013-04-01T00:00:00+00:00,2013-12-31T23:59:59+00:00
GV2TOP,1,294,14,0,,,,1985-05-04T00:00:00+00:00,1985-05-12T23:59:59+00:00
GB2MD,1,294,14,0,,,,2013-04-20T00:00:00+00:00,
GB2WNA,1,294,14,0,,,,2006-06-09T00:00:00+00:00,2006-06-30T23:59:59+00:00
GB6WWT,1,294,14,0,,,,2006-11-10T00:00:00+00:00,2006-11-27T23:59:59+00:00
GB4RC,1,294,14,0,,,,2010-10-01T00:00:00+00:00,2010-10-03T23:59:59+00:00
GB4RC,1,294,14,0,,,,1991-07-01T00:00:00+00:00,1991-07-31T23:59:59+00:00
GB4RC,1,294,14,0,,,,1992-07-01T00:00:00+00:00,1992-07-31T23:59:59+00:00
GB50RSC,1,294,14,0,,,,2007-10-19T00:00:00+00:00,2007-10-21T23:59:59+00:00
GB4SDD,1,294,14,0,,,,2006-02-25T00:00:00+00:00,
GG100SG,1,294,14,0,,,,2009-09-05T00:00:00+00:00,2009-09-06T23:59:59+00:00
GG100SG,1,294,14,0,,,,2010-02-20T00:00:00+00:00,2010-02-20T23:59:59+00:00
GB5SIP,1,294,14,0,,,,2005-10-01T00:00:00+00:00,2005-10-02T23:59:59+00:00
GB0SPE,1,294,14,0,,,,2007-07-21T00:00:00+00:00,2007-07-21T23:59:59+00:00
GB1NC,1,294,14,0,,,,2007-07-14T00:00:00+00:00,2007-07-14T23:59:59+00:00
GB1NC,1,294,14,0,,,,2000-06-01T00:00:00+00:00,2000-06-30T23:59:59+00:00
GB250TMB,1,294,14,0,,,,2007-07-14T00:00:00+00:00,
GB2OOA,1,294,14,0,,,,2007-07-28T00:00:00+00:00,2007-08-24T23:59:59+00:00
GB4CI,1,294,14,0,,,,2006-07-23T00:00:00+00:00,2006-07-29T23:59:59+00:00
GB8OAE,1,294,14,0,,,,2008-06-16T00:00:00+00:00,2008-06-18T23:59:59+00:00
GB1PJ,1,294,14,0,,,,2012-05-25T00:00:00+00:00,2012-05-27T23:59:59+00:00
GB60PW,1,294,14,0,,,,2008-11-11T00:00:00+00:00,2008-11-29T23:59:59+00:00
GB1PCS,1,294,14,0,,,,2010-10-16T00:00:00+00:00,2010-10-17T23:59:59+00:00
GB0LBG,1,294,14,0,,,,2002-02-16T00:00:00+00:00,2002-02-16T23:59:59+00:00
GB1LSG,1,294,14,0,,,,2007-05-26T00:00:00+00:00,2007-05-28T23:59:59+00:00
GB4MDH,1,294,14,0,,,,2003-04-26T00:00:00+00:00,2003-04-26T23:59:59+00:00
GB2MHL,1,294,14,0,,,,1997-08-23T00:00:00+00:00,1997-08-24T23:59:59+00:00
GB2MHL,1,294,14,0,,,,1998-08-22T00:00:00+00:00,1998-08-23T23:59:59+00:00
GB2SIP,1,294,14,0,,,,2005-10-01T00:00:00+00:00,2005-10-31T23:59:59+00:00
GB6OQA,1,294,14,0,,,,2007-11-06T00:00:00+00:00,2007-12-04T23:59:59+00:00
GB2GLS,1,294,14,0,,,,2000-08-19T00:00:00+00:00,2000-08-20T23:59:59+00:00
GB2GLV,1,294,14,0,,,,1999-04-11T00:00:00+00:00,1999-04-12T23:59:59+00:00
GB0CCE,1,294,14,0,,,,2003-02-01T00:00:00+00:00,2003-03-23T23:59:59+00:00
GB2FC,1,294,14,0,,,,2007-06-01T00:00:00+00:00,2007-06-30T23:59:59+00:00
GB5FT,1,294,14,0,,,,1998-08-29T00:00:00+00:00,
GB0BPM,1,294,14,0,,,,2004-06-19T00:00:00+00:00,2004-06-20T23:59:59+00:00
GG100CPG,1,294,14,0,,,,2010-02-20T00:00:00+00:00,2010-02-21T23:59:59+00:00
GG100RGG,1,294,14,0,,,,2010-02-20T00:00:00+00:00,2010-02-20T23:59:59+00:00
GB0AWE,1,294,14,0,,,,2009-09-11T00:00:00+00:00,2009-09-12T23:59:59+00:00
GB2EI,1,294,14,0,,,,2009-12-19T00:00:00+00:00,2010-04-30T23:59:59+00:00
GB0HGC,1,294,14,0,,,,2003-03-01T00:00:00+00:00,2003-03-01T23:59:59+00:00
GB0MFD,1,294,14,0,,,,1988-08-20T00:00:00+00:00,1988-08-20T23:59:59+00:00
GB2LSH,1,294,14,0,,,,2013-08-17T00:00:00+00:00,2013-08-18T23:59:59+00:00
GV4BKG,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
GB2WDS,1,294,14,0,,,,2000-05-27T00:00:00+00:00,2000-05-29T23:59:59+00:00
GB2MMC,1,294,14,0,,,,2000-05-27T00:00:00+00:00,2000-05-29T23:59:59+00:00
GB0BP,1,294,14,0,,,,2000-05-27T00:00:00+00:00,2000-05-29T23:59:59+00:00
GB1BW,1,294,14,0,,,,2013-06-29T00:00:00+00:00,
GB0BP,1,294,14,0,,,,2007-05-26T00:00:00+00:00,2007-05-26T23:59:59+00:00
GB8OQE,1,294,14,0,,,,2006-04-20T00:00:00+00:00,2006-04-30T23:59:59+00:00
GB2MHL,1,294,14,0,,,,1997-05-17T00:00:00+00:00,1997-05-18T23:59:59+00:00
GB4WR,1,294,14,0,,,,1986-07-26T00:00:00+00:00,1986-07-31T23:59:59+00:00
GV1YQM,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
MV0TDQ,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
2V0WDS,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
2V0KED,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
2V0CGM,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
2V0CDY,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
GV0DIV,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
GV0FRE,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
GV0MNP,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
GV0NPL,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
GV1IOT,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
GV1JFV,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
GV3ATZ,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
GV3UOF,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
GV3XJQ,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
GV7UNV,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
GV8IQC,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
MV0TBB,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
MV0SGD,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
MV0IML,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
MV0GWT,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
MV0EDX,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
MV0UAA,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
MV0USK,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
MV0WYN,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
MV3RNI,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
MV6GWR,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
MV6URC,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
MV6ZOL,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
MV1CFN,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
GV0ANA,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
GV4NQJ,1,294,14,0,,,,2013-07-04T00:00:00+00:00,2013-07-31T23:59:59+00:00
